RowNumber,CustomerId,NumOfProducts,HasChckng,IsActiveMember
4288,15657529,1,1,1
5953,15657535,1,1,1
6894,15657540,2,1,0
3707,15657565,2,0,0
249,15657566,1,1,1
5838,15657603,1,1,0
4765,15657637,3,1,0
4511,15657747,2,0,1
9959,15657771,1,1,1
7204,15657778,2,0,0
3513,15657779,2,1,1
6783,15657809,3,1,1
1948,15657812,2,1,1
6408,15657829,1,1,0
5452,15657830,2,1,0
3610,15657868,1,1,0
4311,15657881,1,0,1
3714,15657937,1,0,0
8961,15657957,1,1,0
580,15658032,2,1,1
1246,15658052,1,1,0
1677,15658057,3,1,0
6872,15658067,1,1,0
8340,15658100,2,0,1
8941,15658148,2,1,0
4460,15658158,1,1,0
450,15658169,2,1,0
3302,15658195,1,1,1
9791,15658211,2,1,1
8434,15658233,1,0,1
6972,15658240,2,0,0
8422,15658258,1,1,0
1253,15658306,1,1,1
2889,15658339,2,1,1
2617,15658360,2,0,0
6342,15658364,1,1,1
9561,15658409,3,1,1
5595,15658432,1,1,1
9033,15658435,2,0,0
3859,15658449,1,0,1
1676,15658459,2,1,0
4593,15658475,1,1,0
925,15658485,1,1,1
3779,15658486,1,1,1
7549,15658504,2,0,1
1286,15658532,1,1,1
3930,15658548,2,1,0
6001,15658577,3,0,1
5196,15658589,1,1,1
8376,15658614,2,1,1
3427,15658668,2,0,0
4515,15658670,2,1,0
9696,15658675,1,0,1
2533,15658693,2,0,1
2033,15658716,3,1,0
9636,15658768,1,0,0
5944,15658813,2,1,1
4525,15658852,2,1,1
2744,15658889,1,1,0
3908,15658890,2,1,1
165,15658929,1,1,0
347,15658935,2,1,0
9313,15658946,2,1,0
2593,15658956,2,1,1
1211,15658969,3,1,0
8896,15658972,1,1,0
9825,15658980,1,1,0
8461,15658982,3,0,1
8668,15658987,2,1,1
9170,15659002,2,0,0
7499,15659031,2,1,1
6341,15659064,2,1,1
8694,15659092,2,1,0
5481,15659094,2,0,0
702,15659098,1,0,0
7155,15659100,1,0,0
1656,15659105,1,1,0
3868,15659149,2,1,0
2864,15659175,2,1,0
5263,15659194,1,1,1
4482,15659234,1,0,1
4078,15659236,2,1,1
9332,15659305,1,1,1
3328,15659325,2,1,1
9771,15659327,1,1,0
9489,15659355,2,1,1
9795,15659364,1,0,0
219,15659366,2,1,0
4639,15659399,2,1,0
351,15659420,2,1,1
34,15659428,2,1,1
2784,15659475,2,0,0
1748,15659486,1,1,0
9944,15659495,1,1,1
2486,15659501,1,0,1
999,15659557,2,1,1
6757,15659567,2,1,1
4191,15659568,1,1,1
1941,15659651,1,1,0
7977,15659656,1,0,0
7864,15659677,1,1,1
8598,15659694,2,1,1
9695,15659710,2,1,0
3941,15659736,1,0,0
5802,15659800,1,0,1
8056,15659807,1,1,1
4377,15659820,2,1,0
419,15659843,2,0,0
2107,15659931,1,1,0
5663,15659937,2,0,1
8366,15659949,2,1,0
4088,15659962,2,1,1
756,15660101,2,1,0
7386,15660144,2,0,0
3424,15660147,1,1,1
786,15660155,1,0,1
3010,15660200,2,1,1
308,15660211,2,1,0
7492,15660263,2,1,0
615,15660271,1,1,1
4850,15660301,2,1,1
1108,15660316,1,0,0
4555,15660385,2,1,0
7007,15660390,2,1,1
6673,15660403,2,0,1
5443,15660417,1,0,0
1240,15660422,2,1,0
955,15660429,2,0,1
9172,15660475,1,0,1
3503,15660505,1,1,0
4195,15660524,1,1,1
7506,15660528,2,1,0
827,15660535,2,1,1
3135,15660541,1,1,0
7896,15660571,1,1,1
826,15660602,2,1,1
8388,15660608,1,1,0
9663,15660611,2,1,1
9522,15660636,2,1,0
4487,15660646,1,1,0
5084,15660679,1,1,0
2338,15660688,2,0,0
3336,15660735,2,1,0
5199,15660768,1,0,0
3671,15660809,2,1,1
1503,15660833,2,0,0
5239,15660840,1,1,0
3103,15660866,2,1,0
7675,15660871,1,1,0
6760,15660878,2,1,1
9102,15660980,2,1,1
4703,15661007,1,0,0
8372,15661034,1,0,0
739,15661036,2,1,0
8464,15661162,1,1,0
6330,15661198,1,1,1
2476,15661219,2,1,0
607,15661249,2,0,1
6275,15661275,1,1,0
6575,15661290,1,0,0
4869,15661330,1,1,1
5361,15661349,2,1,0
9507,15661380,2,0,1
7943,15661409,1,1,1
7119,15661412,1,1,0
6908,15661433,1,1,0
8073,15661473,1,1,0
19,15661507,1,0,0
754,15661526,2,1,0
1641,15661528,1,1,0
4595,15661532,2,0,0
4933,15661548,1,0,0
6361,15661591,2,1,1
5705,15661626,1,1,0
358,15661629,1,1,0
8100,15661656,2,1,1
119,15661670,1,1,0
9530,15661708,2,1,1
5665,15661723,1,0,1
2436,15661734,2,1,0
8906,15661745,1,0,1
2428,15661821,1,1,1
8743,15661827,2,1,1
8620,15661830,2,1,1
3659,15661903,1,1,0
3451,15661936,1,1,0
5610,15661945,3,1,0
2509,15661974,1,1,1
6647,15662021,2,0,0
3440,15662063,1,1,1
3090,15662067,1,1,0
78,15662085,1,1,1
3872,15662091,1,1,1
2739,15662098,3,0,0
938,15662100,1,0,1
2171,15662151,1,0,1
7188,15662152,1,0,0
7265,15662189,1,1,1
4295,15662203,2,1,1
5642,15662232,2,1,0
4810,15662238,1,1,0
6817,15662243,1,0,0
5418,15662245,2,1,1
5212,15662263,2,1,1
1266,15662291,3,1,0
1309,15662294,2,1,1
9639,15662337,2,0,1
670,15662397,1,1,1
497,15662403,2,1,0
5348,15662426,1,0,1
2859,15662434,2,0,0
8837,15662483,2,1,1
6115,15662488,2,1,0
9727,15662494,1,1,1
5142,15662500,2,1,0
8949,15662501,1,1,0
4153,15662532,2,1,1
3838,15662533,2,1,0
6885,15662571,2,1,0
6220,15662574,1,1,0
3689,15662578,1,1,1
4413,15662626,2,0,0
6888,15662641,1,1,1
4924,15662658,2,0,0
5693,15662662,2,1,0
9757,15662698,1,1,1
317,15662736,1,1,0
5243,15662751,1,1,1
1683,15662758,1,1,0
7002,15662854,2,0,0
3555,15662865,2,0,1
3841,15662884,1,0,1
3092,15662901,2,0,1
6688,15662908,2,1,1
1619,15662955,2,1,0
460,15662976,1,1,1
8402,15663134,2,1,1
3120,15663161,1,0,0
3960,15663164,3,1,1
5773,15663168,1,1,0
7248,15663194,1,1,1
5626,15663234,1,1,1
3182,15663249,1,1,0
467,15663252,2,1,1
3770,15663263,2,0,0
5051,15663294,1,1,1
9143,15663312,2,1,0
4098,15663386,2,1,0
5364,15663410,3,1,1
6365,15663421,2,1,0
1083,15663438,1,1,0
1664,15663441,1,1,0
3618,15663446,1,1,0
533,15663478,1,1,1
1737,15663489,1,1,0
4583,15663625,2,0,0
9107,15663650,3,1,0
82,15663706,1,1,0
8093,15663770,1,1,1
7856,15663808,2,1,1
5869,15663817,1,1,1
2792,15663826,1,1,1
1886,15663830,2,1,1
5382,15663883,2,1,1
2589,15663885,1,1,1
8064,15663888,2,1,0
5817,15663917,1,0,1
1889,15663921,2,1,1
5805,15663933,2,1,0
2984,15663939,1,1,1
7008,15663942,2,0,0
4118,15663964,2,1,0
8532,15663987,3,1,0
4154,15664001,1,0,0
9846,15664035,2,1,1
7387,15664083,1,0,1
2898,15664150,2,1,0
2329,15664204,2,1,1
4651,15664214,2,1,0
3585,15664227,1,0,1
5905,15664270,4,1,0
8255,15664311,1,1,1
6185,15664339,2,0,0
9136,15664432,1,1,0
4437,15664498,1,1,0
9523,15664504,2,1,1
6867,15664506,1,1,1
989,15664521,2,1,1
1700,15664523,2,1,0
9617,15664539,1,0,0
2296,15664543,1,0,1
9739,15664547,1,0,0
4261,15664555,4,0,1
654,15664610,1,1,1
7202,15664615,1,1,1
2312,15664639,1,0,0
3660,15664668,1,0,1
8298,15664681,2,0,0
7428,15664720,1,0,0
3896,15664734,2,1,1
5209,15664737,2,1,1
6482,15664752,2,1,0
1877,15664754,4,0,1
4127,15664759,2,1,0
1335,15664772,2,1,1
7098,15664793,2,0,1
3894,15664802,2,0,0
4260,15664808,3,0,0
7833,15664849,1,0,1
9616,15664860,2,1,0
2130,15664881,1,1,0
4587,15664895,2,1,1
5543,15664897,1,1,1
3235,15664907,1,1,0
4647,15665008,2,1,1
7661,15665014,2,1,0
4828,15665053,1,0,1
4000,15665062,1,1,1
9459,15665064,2,1,0
1319,15665077,3,1,1
7521,15665087,1,1,1
4963,15665088,2,0,1
2796,15665110,1,0,1
7983,15665129,2,0,1
9627,15665158,1,0,1
8764,15665159,2,1,1
5629,15665168,2,1,1
6632,15665177,2,0,1
8023,15665180,1,1,0
7681,15665181,2,0,1
2614,15665221,2,0,1
6072,15665222,1,1,0
693,15665238,1,0,0
6876,15665283,4,0,1
3687,15665327,2,1,0
3516,15665340,2,0,1
7649,15665374,2,0,0
4342,15665376,2,1,0
8917,15665378,2,1,0
7880,15665385,1,1,0
3814,15665402,1,1,1
3009,15665416,1,0,1
2359,15665438,1,0,1
4388,15665460,2,1,1
9527,15665521,2,0,1
6862,15665524,1,0,0
9183,15665579,1,1,0
7640,15665590,2,1,1
5960,15665629,2,1,0
9383,15665634,1,1,1
563,15665678,1,1,1
1617,15665695,2,1,1
8931,15665759,1,1,1
3238,15665760,2,0,1
3384,15665766,2,0,1
7891,15665783,2,1,1
6694,15665784,1,1,0
112,15665790,2,1,0
6103,15665802,2,1,1
6208,15665811,1,1,0
255,15665834,1,0,0
4294,15665861,1,0,1
8621,15665879,2,0,1
6815,15665943,2,1,0
564,15665956,1,1,0
4972,15665963,1,1,1
7364,15666012,2,1,1
5484,15666032,1,0,0
2030,15666043,2,1,1
1995,15666055,1,1,0
9127,15666095,2,0,1
7577,15666096,1,0,1
3040,15666141,2,1,1
4352,15666163,1,1,1
7273,15666166,1,1,1
4798,15666173,1,1,1
3816,15666181,1,1,0
8624,15666197,1,1,0
9425,15666200,2,1,1
318,15666252,2,1,1
3682,15666270,1,1,0
9976,15666295,2,1,0
7659,15666297,3,0,0
8665,15666332,2,1,1
6162,15666430,2,0,0
7869,15666453,2,1,1
2496,15666548,3,1,0
6654,15666559,2,1,1
828,15666633,2,1,1
4331,15666652,2,1,1
3117,15666675,1,1,1
6714,15666711,3,0,1
9599,15666767,1,0,0
2268,15666823,2,1,0
5085,15666856,1,1,1
3898,15666884,2,1,0
2009,15666916,2,1,0
6462,15666975,1,1,0
8126,15666982,1,1,0
6910,15667002,2,1,0
2745,15667046,1,1,0
4114,15667085,2,1,1
8702,15667093,1,1,1
1655,15667134,2,0,0
2709,15667190,1,1,1
663,15667215,2,1,1
8748,15667216,2,1,1
2977,15667265,1,1,1
5087,15667289,2,0,0
9254,15667321,2,1,1
6951,15667392,2,1,1
3215,15667417,1,1,0
9704,15667424,2,1,1
9266,15667438,1,0,0
7083,15667451,2,1,1
8468,15667456,2,1,1
2449,15667458,1,1,0
7642,15667460,2,1,1
6219,15667462,2,1,0
4546,15667476,1,0,0
1032,15667521,2,0,0
2164,15667554,2,1,1
7628,15667588,1,1,1
4134,15667602,2,1,0
2278,15667620,2,1,0
6665,15667632,2,0,1
7845,15667633,2,1,1
1417,15667651,2,1,0
3094,15667742,1,0,1
2879,15667751,1,1,0
378,15667871,1,1,0
3848,15667889,2,1,0
541,15667896,2,1,1
6671,15667932,2,1,1
7464,15667934,1,1,0
2825,15667938,2,1,1
9225,15667944,1,0,1
5819,15667971,2,1,1
8859,15668009,2,0,1
939,15668032,1,1,1
9634,15668057,1,1,0
1528,15668058,1,1,0
2060,15668081,2,1,1
5134,15668104,1,0,1
5120,15668142,2,1,1
6301,15668235,1,1,1
4560,15668248,1,0,0
4842,15668270,2,1,1
5387,15668283,4,0,0
6288,15668289,1,0,1
9625,15668309,1,1,1
5235,15668323,1,1,0
2759,15668347,2,0,0
2980,15668385,1,1,1
454,15668444,1,1,0
1348,15668445,2,1,1
3395,15668460,2,1,1
1962,15668472,2,0,0
3035,15668504,1,1,1
3288,15668521,2,1,1
2901,15668575,3,0,1
4180,15668580,2,1,1
8540,15668594,1,1,1
6485,15668629,2,1,0
2085,15668669,1,1,0
7039,15668679,2,1,1
3973,15668695,1,0,0
797,15668747,1,0,1
6638,15668767,2,1,0
8596,15668774,1,1,0
8081,15668775,1,1,0
2598,15668818,1,1,1
7101,15668830,1,1,0
5395,15668853,1,1,1
680,15668886,2,1,0
7458,15668889,4,1,0
281,15668893,2,1,1
5461,15668894,2,0,1
6428,15668943,2,1,0
1037,15668958,1,1,0
9656,15668971,2,1,0
6030,15669011,1,0,1
4367,15669060,2,1,0
329,15669064,1,1,1
282,15669169,2,1,1
4395,15669175,2,0,1
4565,15669204,2,1,0
5893,15669219,1,1,0
6061,15669253,2,1,0
6831,15669262,2,0,0
3974,15669281,1,0,0
8646,15669282,1,0,0
9542,15669290,1,1,1
1464,15669293,1,0,1
4083,15669301,1,1,0
3915,15669326,1,1,1
2355,15669342,2,1,0
1698,15669410,2,0,0
2880,15669411,1,1,0
9880,15669414,2,1,0
3979,15669490,2,1,0
8021,15669491,1,1,1
6984,15669501,2,1,1
699,15669516,2,1,1
5021,15669589,1,0,1
4689,15669606,2,1,0
9590,15669611,1,1,1
2928,15669656,1,1,1
5389,15669664,1,0,0
6230,15669741,1,1,0
8781,15669782,1,1,0
8808,15669783,2,0,1
8275,15669805,1,1,0
3798,15669887,1,1,1
1154,15669899,1,0,0
1882,15669922,2,1,1
4237,15669945,2,1,0
9166,15669946,1,1,1
2746,15669957,1,1,1
895,15669987,2,1,0
8355,15669994,2,1,0
7245,15670029,2,1,0
463,15670039,2,1,0
6150,15670066,2,1,1
561,15670080,1,0,1
4206,15670103,1,1,1
8318,15670163,2,0,0
2703,15670172,1,0,1
2361,15670205,1,1,0
9199,15670266,1,1,1
5593,15670343,2,0,0
2241,15670345,1,0,0
4948,15670354,2,1,1
1470,15670374,4,0,0
4662,15670416,1,0,1
9891,15670427,1,1,0
1401,15670481,2,0,1
9369,15670492,2,1,0
5254,15670496,2,0,0
8232,15670528,1,1,0
8112,15670552,1,1,0
3808,15670562,1,1,1
5144,15670584,1,1,1
3299,15670587,2,1,0
1884,15670602,1,0,1
3280,15670615,2,1,0
3060,15670619,2,0,0
7340,15670646,1,1,1
3358,15670668,2,0,1
1757,15670702,2,0,1
6887,15670738,2,1,0
2198,15670753,1,1,1
745,15670755,2,1,1
5197,15670822,1,1,1
1570,15670823,1,1,0
3836,15670859,2,1,1
6218,15670866,2,1,1
6857,15670889,1,1,1
7719,15670898,2,0,0
2413,15670914,2,1,0
3580,15670943,2,1,0
7203,15671014,1,1,1
1560,15671032,2,1,1
1303,15671097,2,1,0
5217,15671104,1,1,1
2750,15671124,1,1,1
127,15671137,1,0,1
954,15671139,1,1,1
4856,15671148,2,0,0
8194,15671165,1,1,1
4604,15671172,2,0,1
1148,15671209,3,1,0
5065,15671243,2,1,0
3266,15671249,2,1,0
521,15671256,1,1,0
7434,15671293,1,1,1
1271,15671322,1,1,0
9094,15671334,1,1,0
5305,15671345,2,0,0
5823,15671351,2,1,0
9875,15671358,2,1,0
3256,15671387,2,0,0
3337,15671390,2,1,0
5783,15671514,2,0,1
7437,15671534,1,1,0
7274,15671582,1,1,1
1281,15671590,2,1,1
2873,15671591,4,1,0
2117,15671609,2,1,0
5004,15671610,1,1,1
3598,15671630,1,1,0
2952,15671655,2,1,1
2937,15671766,1,1,1
7059,15671769,3,1,1
5698,15671779,2,0,0
2374,15671789,2,1,0
8518,15671800,2,1,1
4226,15671804,2,1,1
3944,15671915,2,1,1
2495,15671917,1,1,1
1970,15671930,2,1,1
9361,15671934,1,0,1
2233,15671969,2,1,0
8903,15671973,2,1,1
7480,15671987,1,1,0
844,15672012,1,1,0
6129,15672016,2,0,1
9387,15672027,2,1,0
5804,15672053,2,0,0
765,15672056,3,1,1
9117,15672082,2,1,0
3003,15672091,2,0,0
2686,15672115,2,1,1
1741,15672132,1,0,0
2565,15672144,1,1,1
443,15672145,2,1,1
4548,15672152,1,0,1
6249,15672185,2,1,0
9214,15672216,1,0,0
9958,15672237,1,1,0
3321,15672242,1,0,1
3916,15672246,1,1,1
5161,15672299,2,1,1
3287,15672330,2,0,1
7670,15672357,2,1,0
2396,15672374,1,0,0
5075,15672397,1,0,0
7030,15672432,1,1,0
5378,15672437,2,1,1
8627,15672447,1,0,1
9398,15672467,2,0,1
8618,15672481,2,1,0
7806,15672499,2,1,1
2400,15672516,2,1,0
9488,15672574,1,1,1
4644,15672594,1,0,0
2204,15672598,1,1,1
2483,15672610,1,0,0
7289,15672637,1,1,0
4084,15672640,2,1,1
726,15672692,2,1,1
1122,15672704,2,1,0
9982,15672754,1,1,1
1386,15672756,1,0,1
5948,15672798,1,1,1
3161,15672821,2,1,1
6261,15672826,2,1,1
4569,15672875,1,1,1
7082,15672894,2,0,0
8239,15672905,2,1,1
7384,15672912,2,0,0
8595,15672930,2,1,0
2092,15672945,1,1,0
5699,15672966,2,1,1
3569,15672970,2,0,1
8469,15672983,2,1,0
9921,15673020,1,0,1
1100,15673055,2,1,1
6581,15673074,1,1,1
8332,15673084,1,0,1
9521,15673180,2,1,0
5027,15673223,2,0,0
7637,15673238,2,1,0
6243,15673333,1,1,1
1780,15673342,2,1,0
3078,15673367,1,1,0
4549,15673372,1,1,1
6029,15673439,2,1,1
262,15673481,1,1,0
2577,15673529,2,1,0
3195,15673539,1,1,0
727,15673570,2,0,1
2096,15673578,2,1,0
4163,15673584,2,1,1
7725,15673591,4,0,1
6321,15673599,1,0,1
2960,15673619,1,1,0
264,15673693,1,0,1
7395,15673747,1,0,1
6590,15673790,2,0,1
8622,15673820,2,1,0
6172,15673837,1,1,1
6891,15673877,3,1,0
7452,15673907,2,0,0
1546,15673908,1,1,1
8823,15673929,2,1,1
8749,15673971,1,1,0
4267,15673984,1,1,0
8712,15673995,1,1,0
9946,15674000,2,0,1
8948,15674110,1,0,1
1215,15674148,1,1,0
5428,15674149,2,1,1
9403,15674156,1,1,1
8546,15674179,1,0,0
3087,15674206,2,1,1
5797,15674254,2,1,1
4391,15674328,1,1,1
3221,15674331,2,0,0
3907,15674343,2,0,1
5925,15674368,2,0,1
313,15674398,2,0,0
5054,15674433,1,0,0
3635,15674442,1,0,0
1388,15674526,1,1,1
5370,15674541,1,0,0
423,15674551,1,1,0
9470,15674573,1,1,1
7648,15674583,1,1,1
5760,15674620,2,0,1
6358,15674637,1,0,1
7789,15674671,2,1,1
3430,15674678,1,0,0
6066,15674720,1,1,1
3512,15674727,1,1,1
7574,15674750,2,1,0
5534,15674765,1,1,0
1614,15674811,2,1,1
9610,15674833,2,1,0
875,15674840,2,0,1
1777,15674851,2,0,0
6591,15674868,2,1,1
2291,15674880,2,1,0
1958,15674922,1,1,1
6118,15674928,2,1,0
3870,15674929,2,0,0
4789,15674932,2,1,0
2847,15674950,2,1,0
672,15674991,2,0,1
8930,15675141,1,1,0
7561,15675176,1,1,1
3029,15675185,2,1,1
1954,15675190,2,0,1
6532,15675231,2,1,1
4653,15675252,2,1,1
5157,15675256,1,0,1
936,15675316,2,0,1
1729,15675320,2,0,0
2887,15675328,2,1,0
6254,15675337,1,1,1
3750,15675360,1,1,1
4304,15675380,1,0,1
2723,15675422,1,1,1
6068,15675431,2,0,0
7687,15675450,2,1,1
1653,15675501,1,1,1
9427,15675518,2,0,0
116,15675522,2,1,1
6362,15675585,2,1,1
8408,15675626,1,0,0
7709,15675650,1,0,1
3501,15675675,1,1,0
5353,15675749,2,1,1
4719,15675787,1,1,0
3197,15675791,2,1,0
8879,15675794,1,1,0
4182,15675842,1,1,0
4368,15675854,1,0,1
6398,15675888,1,1,1
1675,15675896,1,1,1
7270,15675926,1,1,0
3002,15675949,2,1,1
7788,15675963,2,1,1
906,15675964,1,1,1
9484,15675983,1,0,1
9184,15676091,1,1,1
4588,15676094,1,1,1
8962,15676117,1,1,0
7439,15676156,2,1,0
1451,15676242,1,1,0
6354,15676353,1,1,1
4077,15676404,1,1,0
6049,15676433,1,0,0
3305,15676513,1,1,0
485,15676519,2,1,0
942,15676521,2,0,0
9090,15676526,1,1,1
4105,15676571,1,1,0
8537,15676576,1,1,0
8121,15676645,2,1,1
5691,15676707,2,1,0
365,15676715,2,1,1
9290,15676810,2,1,1
4539,15676835,2,1,0
9942,15676869,2,0,1
228,15676895,3,1,1
7390,15676909,2,1,0
4463,15676937,2,1,1
4892,15676958,2,1,1
95,15676966,2,0,1
500,15677020,1,0,1
1499,15677049,2,0,1
4006,15677052,2,1,1
7867,15677062,1,1,1
6693,15677087,1,0,0
4598,15677105,1,1,0
7103,15677112,2,1,0
9262,15677117,2,1,1
4777,15677123,2,1,1
929,15677135,2,1,1
8442,15677136,2,0,0
6599,15677141,1,1,1
5185,15677146,2,1,0
1797,15677173,1,1,0
6469,15677184,1,0,1
2767,15677217,1,1,1
6453,15677243,2,1,0
4955,15677249,1,1,1
8519,15677288,1,0,0
753,15677305,1,1,1
508,15677307,1,1,0
8769,15677310,1,0,0
5904,15677317,1,1,1
6367,15677324,1,1,1
8364,15677336,1,1,0
717,15677369,1,0,0
379,15677371,1,1,0
3483,15677377,2,1,1
1905,15677382,1,1,1
7781,15677387,1,0,1
7402,15677395,2,0,0
2638,15677435,2,1,0
319,15677512,1,1,0
9569,15677522,2,0,0
479,15677538,1,1,1
6143,15677550,2,1,0
4420,15677586,2,1,1
853,15677610,1,1,1
6808,15677739,2,1,0
9293,15677764,2,1,1
9960,15677783,1,1,0
4188,15677785,1,1,0
8235,15677796,1,1,0
3844,15677804,3,1,1
8443,15677828,2,0,0
133,15677871,1,1,1
4248,15677906,1,0,1
6054,15677908,2,0,0
768,15677921,2,0,0
8900,15677939,2,1,1
7722,15677955,1,1,0
4018,15678034,1,1,0
9607,15678057,2,0,0
1199,15678058,1,1,0
7987,15678067,2,0,0
3904,15678129,2,1,0
2038,15678146,1,0,0
3023,15678168,2,1,1
6071,15678173,2,0,1
3200,15678201,1,1,1
7985,15678206,1,1,0
7179,15678210,2,1,1
2352,15678284,3,1,0
3702,15678317,2,1,1
8446,15678333,2,1,0
6636,15678374,2,1,1
1459,15678385,2,1,1
5749,15678412,1,0,0
7986,15678427,2,1,1
6884,15678460,1,1,0
7838,15678497,1,1,0
5470,15678571,2,0,0
2848,15678572,2,1,0
1638,15678626,2,0,0
4905,15678720,2,1,1
5535,15678725,2,0,1
1826,15678727,1,1,0
7618,15678779,2,0,1
7037,15678882,1,0,0
1109,15678886,2,1,0
322,15678910,1,1,1
4502,15678916,1,1,0
3744,15678944,1,1,0
2015,15679024,1,1,0
9124,15679029,1,0,0
5352,15679048,1,1,1
4915,15679062,2,1,1
4041,15679075,1,1,0
156,15679145,1,1,0
2688,15679148,2,0,0
195,15679200,2,1,0
2474,15679249,1,1,0
1975,15679283,2,1,0
3758,15679284,1,1,0
2451,15679294,2,1,0
3015,15679297,1,1,0
2274,15679299,1,0,1
6623,15679307,1,0,1
7336,15679394,1,1,1
2660,15679410,1,1,0
6224,15679429,1,1,1
7697,15679453,1,1,1
208,15679531,1,1,1
2058,15679550,2,1,0
9157,15679551,1,1,1
593,15679587,1,1,1
1292,15679611,1,0,0
7665,15679622,1,1,1
2507,15679642,2,1,1
3049,15679651,1,1,0
7851,15679663,2,1,0
5939,15679668,1,0,1
9648,15679693,2,0,1
3735,15679733,2,1,1
5987,15679738,1,1,0
8027,15679743,1,0,1
2965,15679760,2,0,0
2542,15679770,4,0,1
7451,15679801,2,1,1
9292,15679804,2,1,1
4801,15679810,2,1,0
5385,15679813,1,1,0
7774,15679818,1,0,1
6913,15679884,3,1,1
2034,15679909,2,1,0
6937,15679928,2,0,1
6934,15679961,1,1,1
8967,15679963,1,0,0
9282,15679966,1,1,1
4286,15679968,1,1,0
3709,15679983,1,0,0
6614,15679991,2,0,1
4299,15680001,2,1,0
4781,15680046,2,1,0
5949,15680112,1,1,0
2305,15680141,1,1,1
4591,15680167,1,1,1
5729,15680197,2,1,1
9749,15680201,2,1,0
5724,15680224,2,1,1
5329,15680234,1,1,0
3096,15680243,1,1,0
2635,15680278,1,1,0
1069,15680303,1,1,0
2834,15680346,1,1,0
4382,15680370,2,0,1
6065,15680399,2,1,0
9308,15680405,2,1,1
6877,15680421,2,0,0
9784,15680430,2,1,0
3906,15680436,2,1,0
3783,15680449,1,1,0
5032,15680517,1,1,1
3160,15680587,1,1,0
5146,15680597,1,1,1
9019,15680611,3,1,1
7067,15680643,2,1,1
9156,15680666,2,1,0
6683,15680683,2,1,0
6931,15680685,1,0,0
4698,15680706,1,1,0
1733,15680727,1,1,0
2773,15680736,2,1,1
3169,15680752,1,1,1
5137,15680767,2,1,1
164,15680772,2,1,1
6839,15680804,2,1,1
7756,15680843,2,1,1
1447,15680855,1,0,1
7290,15680895,1,1,0
7275,15680901,2,1,1
1888,15680918,1,1,0
217,15680920,1,1,0
596,15680970,1,1,0
588,15680998,1,1,1
7730,15681007,4,1,0
9961,15681026,1,1,1
695,15681068,1,1,1
5192,15681075,1,1,1
343,15681081,2,1,1
6701,15681115,1,1,1
5210,15681126,1,1,1
1031,15681174,1,0,0
4428,15681180,1,1,0
2632,15681196,1,1,1
990,15681206,1,1,0
4091,15681220,2,1,1
9715,15681274,1,1,1
9246,15681316,2,1,0
3322,15681327,2,1,1
7784,15681332,1,1,0
6994,15681342,2,1,1
2262,15681402,1,1,1
5386,15681410,1,0,1
5591,15681439,2,1,0
2320,15681446,1,1,1
7945,15681476,1,0,1
2256,15681506,2,1,1
7111,15681509,2,0,1
2724,15681550,1,1,1
803,15681554,2,1,1
1950,15681562,2,1,1
8430,15681671,2,1,1
4323,15681697,1,1,0
474,15681705,2,1,0
7053,15681755,2,1,1
1625,15681758,2,1,0
1468,15681843,2,1,0
6705,15681878,2,1,1
5849,15681887,2,1,1
3364,15681924,1,1,0
5061,15681928,1,1,0
1860,15681956,2,1,1
4691,15681990,2,1,0
4918,15681991,1,1,0
5689,15682021,2,1,0
515,15682048,1,1,1
4967,15682070,2,1,1
5494,15682084,2,1,0
6463,15682211,2,1,1
2988,15682268,1,0,0
9267,15682273,1,1,0
5059,15682322,2,0,1
9999,15682355,2,1,0
1661,15682356,2,1,0
6240,15682369,1,1,1
5188,15682421,2,0,1
2202,15682435,2,1,0
9548,15682454,2,1,1
8288,15682467,1,1,1
121,15682472,2,0,0
8326,15682489,2,1,0
9247,15682523,1,1,1
1217,15682528,1,0,1
1745,15682533,1,0,1
7173,15682540,2,1,1
302,15682541,1,0,0
2716,15682547,1,0,1
1337,15682563,1,1,0
7079,15682576,2,0,1
621,15682585,1,1,0
2368,15682600,1,1,0
1075,15682618,2,1,1
1024,15682639,2,1,1
7124,15682686,2,0,1
5390,15682728,2,0,0
325,15682757,2,1,0
1327,15682773,2,1,0
9642,15682778,2,1,1
1379,15682834,2,1,1
9710,15682839,1,1,1
7055,15682860,2,0,0
9528,15682868,1,1,1
2676,15682890,2,1,1
6234,15682914,1,1,1
8129,15682928,1,1,1
5993,15682955,1,1,1
5107,15682995,1,1,0
9943,15683007,1,1,0
4750,15683027,2,1,1
8649,15683053,1,1,0
5947,15683118,2,1,0
1568,15683124,1,0,0
4820,15683157,1,0,1
7016,15683168,1,0,1
6302,15683183,1,1,0
1276,15683195,1,1,1
6604,15683213,2,0,1
7494,15683276,2,1,1
9105,15683339,1,1,0
6432,15683363,1,0,1
3575,15683375,1,1,1
1355,15683403,1,0,1
5298,15683416,3,1,1
1807,15683471,2,0,0
6756,15683483,2,1,1
601,15683503,3,0,1
2603,15683521,2,1,0
8711,15683522,1,1,1
4473,15683524,2,0,0
1643,15683544,1,1,1
53,15683553,2,0,0
