RowNumber,CustomerId,Tenure,CreditScore,Balance,EstimatedSalary
2566,15596088,4,705,77065.9,145159.26
2567,15614878,6,660,180520.29,123850.58
2568,15635240,1,553,,23822.04
2569,15775905,6,612,130024.87,45750.21
2570,15700657,2,641,110086.69,159773.14
2571,15611905,5,513,174853.46,84238.63
2572,15652527,7,680,108724.98,72330.46
2573,15785865,9,711,91285.13,26767.85
2574,15645942,2,689,,164768.82
2575,15688691,9,665,110610.41,1112.76
2576,15592736,5,551,102994.04,176680.16
2577,15673529,4,645,59893.85,43999.64
2578,15724145,8,616,149318.55,140746.13
2579,15704629,1,582,116409.55,152790.92
2580,15597896,0,365,127760.07,81537.85
2581,15731790,6,697,132591.36,7387.8
2582,15634719,0,704,,183038.33
2583,15703205,5,656,113402.14,138849.06
2584,15567333,7,712,,170333.38
2585,15754537,0,748,,60416.76
2586,15612030,9,724,,100240.2
2587,15573242,6,691,136953.47,2704.98
2588,15601892,8,563,,68815.05
2589,15663885,5,741,,64839.23
2590,15701096,8,778,123863.64,144494.94
2591,15710450,7,848,120811.89,185510.34
2592,15790846,2,634,148430.55,56055.72
2593,15658956,6,505,47869.69,155061.97
2594,15755223,7,692,150926.99,119817.19
2595,15787318,6,537,103163.35,16259.64
2596,15737310,10,633,130206.28,184654.87
2597,15763665,4,833,136674.51,5278.78
2598,15668818,2,592,200322.45,113244.73
2599,15765812,1,587,,8908
2600,15704844,7,550,80927.56,64490.67
2601,15744582,10,680,,154971.63
2602,15616700,9,622,,155786.39
2603,15683521,0,594,142574.71,129084.82
2604,15583049,7,643,160426.07,188533.11
2605,15643752,5,540,116160.23,13411.67
2606,15620398,5,635,98683.47,15733.19
2607,15715707,3,657,118829.03,73127.61
2608,15814209,1,814,118870.92,101704.19
2609,15733768,1,600,,101986.16
2610,15755242,2,682,,114442.66
2611,15729412,4,682,107192.38,15669.17
2612,15746564,3,566,108010.78,157486.1
2613,15588446,3,550,,131281.28
2614,15665221,7,630,129837.72,197001.15
2615,15640846,3,546,106458.31,128881.87
2616,15700209,9,486,97009.15,85101
2617,15658360,9,762,122929.42,149822.04
2618,15602735,6,692,152296.83,108040.86
2619,15724834,1,498,,135795.53
2620,15800062,8,850,,25867.67
2621,15685300,6,603,128993.76,130483.56
2622,15760102,5,551,,183479.12
2623,15787026,0,627,185267.45,77027.34
2624,15653696,9,515,,94141.75
2625,15788946,3,605,116805.82,4092.75
2626,15600724,5,567,129750.68,109257.59
2627,15574324,2,568,129177.01,104617.99
2628,15707144,6,571,82506.72,167705.07
2629,15775891,2,634,107247.69,103712.05
2630,15711789,3,768,,161242.99
2631,15600879,3,554,157780.93,6089.13
2632,15681196,1,629,172170.36,159777.37
2633,15716000,2,638,,7919.08
2634,15766776,1,576,,188274.6
2635,15680278,9,661,75361.44,27608.12
2636,15688637,4,592,,183569.25
2637,15591179,2,702,,145537.32
2638,15677435,0,647,98263.46,164717.95
2639,15698619,9,593,,76357.43
2640,15581036,3,712,109308.79,120158.72
2641,15622117,8,625,,151843.54
2642,15599301,6,538,164365.44,5698.97
2643,15581548,5,637,98800,122865.55
2644,15586870,4,632,193125.85,152665.85
2645,15735263,5,736,51522.75,192131.77
2646,15765322,5,755,84284.48,62851.6
2647,15582944,5,425,,140941.47
2648,15687162,9,461,119889.84,56767.67
2649,15644962,4,745,137910.45,177235.23
2650,15612615,6,616,,86242.18
2651,15813439,5,587,100116.82,34215.58
2652,15604544,4,850,166082.15,44406.17
2653,15761348,0,601,,165196.65
2654,15785078,3,730,,34542.41
2655,15759874,3,532,148595.55,74838.64
2656,15643658,2,850,94078.97,36980.54
2657,15713267,5,779,,111676.63
2658,15737782,9,562,,25858.68
2659,15815490,2,670,164948.98,177028
2660,15679410,4,729,140549.4,30990.16
2661,15756241,2,767,152509.25,136915.15
2662,15688409,2,742,191864.51,108457.99
2663,15742272,8,669,96418.09,131609.48
2664,15717898,2,542,131945.94,159737.56
2665,15769582,3,586,,142238.54
2666,15635660,9,612,142910.15,105890.55
2667,15576723,7,740,,194270.91
2668,15591577,3,584,146311.58,105443.47
2669,15582325,2,524,87894.26,173899.42
2670,15693947,5,614,97445.49,122823.34
2671,15760446,9,598,,13181.37
2672,15611105,7,799,,140780.8
2673,15630920,2,724,154485.74,78560.64
2674,15574910,2,601,115625.07,185855.21
2675,15756472,7,804,108396.67,128276.95
2676,15682890,5,745,65095.41,140197.42
2677,15641994,1,667,103018.45,32462.39
2678,15733297,10,518,84764.79,162253.9
2679,15767793,10,819,,30498.7
2680,15725698,4,520,115680.81,90280.7
2681,15813532,5,625,,32615.21
2682,15576760,5,673,73088.06,196142.26
2683,15732102,3,656,150905.03,16998.72
2684,15739046,9,850,143054.85,62980.96
2685,15631927,7,574,,185660.3
2686,15672115,6,679,,77331.77
2687,15618765,0,530,99948.45,97338.62
2688,15679148,3,508,115451.05,67234.33
2689,15728474,4,558,108235.91,143783.28
2690,15636999,8,414,,77661.12
2691,15754261,2,648,98795.61,89123.99
2692,15629150,1,721,,70810.8
2693,15736274,8,751,,17550.49
2694,15627697,2,662,,21497.27
2695,15721585,3,628,113146.98,124749.08
2696,15639946,8,597,162532.14,36051.46
2697,15792176,0,698,92053.44,143681.83
2698,15699450,7,723,,150694.58
2699,15729954,5,586,,170487.4
2700,15600103,8,633,104944.1,97684.46
2701,15786200,4,564,,53520.03
2702,15797010,2,649,,15200.61
2703,15670172,4,622,107879.04,196894.62
2704,15627352,7,459,110356.42,4969.13
2705,15622494,2,718,,26229.24
2706,15585835,4,655,109783.69,134034.32
2707,15595071,9,696,149777,198032.93
2708,15628203,3,637,104339.56,119882.86
2709,15667190,1,630,85818.18,133102.3
2710,15780212,4,592,212692.97,176395.02
2711,15766869,1,634,89696.84,193179.88
2712,15775741,9,608,,125062.02
2713,15628170,9,565,68067.24,143287.58
2714,15701318,9,763,148564.66,87236.4
2715,15710928,8,665,136354.16,93769.89
2716,15682547,1,649,122214,88965.46
2717,15631170,3,695,,30793.61
2718,15648702,6,775,119684.88,74532.02
2719,15783444,3,788,135139.33,113086.08
2720,15809178,9,569,146100.75,32574.01
2721,15806688,8,726,123110.9,130113.78
2722,15576824,3,564,111760.4,104722.47
2723,15675422,9,544,110728.39,14559.62
2724,15681550,8,614,121558.46,598.8
2725,15812628,8,453,120623.21,129697.99
2726,15597951,4,471,114713.57,36315.03
2727,15807045,3,829,103457.76,1114.12
2728,15581748,2,754,101134.87,70954.41
2729,15770420,10,749,78136.36,73470.98
2730,15608230,1,667,,91573.19
2731,15730339,3,670,133446.34,3154.95
2732,15712584,7,670,,88187.81
2733,15592816,1,623,108076.33,118855.26
2734,15641480,5,571,131354.25,125256.53
2735,15708505,7,641,62974.64,39016.43
2736,15791131,2,551,143340.44,145796.49
2737,15618225,8,741,116993.43,168816.22
2738,15644724,4,472,58662.92,73322
2739,15662098,3,650,128808.65,113677.53
2740,15723894,7,625,137555.44,124607.7
2741,15787699,4,650,142393.11,11276.48
2742,15687738,8,535,,136620.64
2743,15576126,2,649,125785.23,70523.92
2744,15658889,4,689,136444.25,51980.25
2745,15667046,7,694,121527.4,113481.02
2746,15669957,9,655,144696.75,49025.79
2747,15655794,8,620,,145937.99
2748,15599829,10,577,,25161.61
2749,15753332,8,401,128140.17,175753.55
2750,15671124,6,599,120383.41,24903.09
2751,15767474,9,481,,169719.35
2752,15720671,8,704,129735.3,179565.57
2753,15626787,8,698,185078.26,115337.74
2754,15774491,6,480,,48131.92
2755,15579647,0,682,,160828.98
2756,15625522,7,700,,145151.96
2757,15765806,1,492,144591.96,196293.76
2758,15566708,4,444,,161653.5
2759,15668347,6,624,,84635.64
2760,15575214,7,709,,159486.76
2761,15591123,2,557,100194.44,38596.34
2762,15573280,6,646,145295.31,27814.74
2763,15589018,3,719,106070.29,183893.31
2764,15654495,6,706,120621.89,140803.7
2765,15597265,7,660,,146585.53
2766,15733876,9,667,,40062.29
2767,15677217,1,705,,181300.32
2768,15747265,10,598,171283.91,84136.12
2769,15713379,4,669,,197594.34
2770,15730433,1,580,128218.47,125953.83
2771,15693347,5,676,,75465.41
2772,15715465,7,714,77776.39,177737.07
2773,15680736,6,597,124978.19,7144.46
2774,15610765,1,559,,155639.76
2775,15650034,1,564,,162428.05
2776,15782468,3,850,109799.55,12457.76
2777,15685109,7,689,,14917.09
2778,15776233,8,758,125397.21,182184.09
2779,15761141,10,604,,129984.2
2780,15781702,9,733,111347.37,194872.97
2781,15790235,8,778,104291.41,117507.11
2782,15641416,9,732,94867.18,157527.6
2783,15775234,8,646,,92612.88
2784,15659475,6,597,135703.59,74850.84
2785,15642202,5,821,106453.53,127413
2786,15771417,7,640,132412.38,69584.3
2787,15585100,9,511,124401.6,198814.24
2788,15700487,6,805,118022.06,162643.15
2789,15726589,1,540,82531.11,114092.52
2790,15747503,0,705,184552.12,68860.3
2791,15595883,4,540,127278.31,16150.34
2792,15663826,3,532,,115227.02
2793,15742820,2,535,,170621.55
2794,15624793,5,627,184244.86,103099.22
2795,15597930,8,646,59669.43,172495.81
2796,15665110,7,515,79543.59,38772.82
2797,15770719,6,697,151553.19,44946.29
2798,15731327,2,652,166527.88,146007.7
2799,15576044,6,579,150329.15,145558.42
2800,15775662,8,760,121911.59,193312.33
2801,15646817,9,769,156773.78,40257.79
2802,15596060,8,498,127864.26,46677.9
2803,15723299,4,774,113709.28,153887.93
2804,15636982,7,705,79974.55,103108.33
2805,15751175,2,648,,58652.23
2806,15618936,5,688,,91624.11
2807,15787529,0,592,,65986.48
2808,15780128,3,705,144427.96,113845.19
2809,15615991,7,654,99263.09,67607.9
2810,15757001,2,624,79368.87,145471.94
2811,15595388,10,594,,124071.71
2812,15699550,9,695,,67502.12
2813,15581620,2,597,,78707.97
2814,15600934,7,758,125095.94,171189.83
2815,15738672,2,737,162485.8,149381.32
2816,15721307,1,694,95668.82,100335.55
2817,15619280,4,683,,152698.24
2818,15768244,8,538,,41192.95
2819,15806837,4,669,,132540.33
2820,15643496,5,730,74197.38,96875.52
2821,15813916,1,622,89688.94,152305.47
2822,15626385,10,714,103121.33,49672.01
2823,15603582,3,569,,133997.53
2824,15764351,5,668,120170.07,50454.8
2825,15667938,9,628,149136.31,16402.11
2826,15576360,1,600,141136.79,67803.83
2827,15628813,4,693,152341.55,9241.78
2828,15584190,7,704,120026.98,100601.73
2829,15716449,9,527,132168.28,98734.15
2830,15759913,6,553,85200.82,160574.09
2831,15701555,1,575,84903.33,26015.8
2832,15758482,0,626,,187172.54
2833,15758171,4,582,,55763.66
2834,15680346,8,683,,75848.22
2835,15649124,9,850,121535.18,40313.47
2836,15812917,6,653,116662.96,23864.21
2837,15768455,8,679,,51380.9
2838,15703059,6,549,124829.16,93551.36
2839,15646196,2,850,155180.56,169415.54
2840,15585451,1,558,108262.87,6935.31
2841,15714057,4,528,,25399.7
2842,15748473,5,801,,66256.27
2843,15785782,2,513,,114709.13
2844,15693233,6,666,99812.88,158357.97
2845,15757521,2,606,132164.26,164815.59
2846,15812513,10,599,103583.05,132127.69
2847,15674950,4,544,142406.43,146637.45
2848,15678572,7,529,99842.5,90256.06
2849,15713608,5,850,,34827.43
2850,15579262,9,497,,22074.48
2851,15610426,5,764,81042.42,109805.17
2852,15776454,5,603,,100478.6
2853,15771483,6,609,,97416.34
2854,15648489,4,487,199689.49,24207.86
2855,15646609,1,748,142645.43,69132.66
2856,15693203,5,710,,9376.89
2857,15813067,3,432,110219.14,43046.7
2858,15769829,3,534,,20856.31
2859,15662434,3,607,,187048.72
2860,15773503,4,551,,53420.53
2861,15705890,7,674,142072.02,37013.29
2862,15711398,6,525,,89566.64
2863,15752375,8,645,149564.61,149913.84
2864,15659175,9,755,,18066.69
2865,15597033,8,708,153366.13,26912.34
2866,15590228,6,715,76467.16,173511.72
2867,15631848,9,727,121508.28,146785.44
2868,15654211,1,559,,1050.33
2869,15707968,8,545,73211.12,89587.34
2870,15594084,9,524,,74405.34
2871,15651093,1,707,,54409.48
2872,15798824,0,671,92674.94,3647.57
2873,15671591,3,439,96196.24,198874.52
2874,15707189,1,667,114391.62,53412.54
2875,15733581,9,831,80262.66,194867.78
2876,15641640,7,545,173331.52,150452.88
2877,15585284,7,604,147285.52,57807.05
2878,15617866,5,657,119785.47,107534.32
2879,15667751,1,487,140137.15,194073.33
2880,15669411,6,750,107467.56,126233.18
2881,15789425,8,694,98218.04,182354.46
2882,15570943,2,711,133607.75,120586.32
2883,15685829,3,551,,50578.4
2884,15721917,8,559,95139.41,86575.46
2885,15776047,3,620,,153392.28
2886,15716024,5,660,,115509.59
2887,15675328,6,449,,82176.48
2888,15604314,1,703,97331.19,63717.49
2889,15658339,2,795,139265.63,198745.94
2890,15630402,9,594,,5719.11
2891,15689616,5,586,168094.01,20058.61
2892,15774224,5,613,131563.88,170638.98
2893,15701291,3,601,,30607.11
2894,15719606,9,657,,37171.46
2895,15644119,3,531,,42589.33
2896,15646859,7,621,107363.29,66799.28
2897,15606836,2,782,94493.03,101866.39
2898,15664150,9,528,170214.23,49284
2899,15624510,6,696,139781.06,27445.4
2900,15810944,7,586,,70760.69
2901,15668575,8,626,148610.41,104502.02
2902,15603246,2,498,170241.7,165407.96
2903,15804002,1,691,128306.83,113580.79
2904,15728773,7,568,,45978.39
2905,15598044,3,715,,152012.36
2906,15694829,7,680,175454,77349.92
2907,15600575,6,802,,47322.05
2908,15727311,0,539,100885.93,38772.65
2909,15570769,9,494,93320.8,24489.44
2910,15606274,6,594,63176.44,14466.08
2911,15746139,2,596,139451.67,63142.12
2912,15704987,8,649,49113.75,41858.43
2913,15628972,1,699,123906.22,127443.82
2914,15697686,6,787,,84151.98
2915,15733883,7,604,,58595.64
2916,15617482,1,489,131441.51,37240.11
2917,15704583,2,651,,114522.68
2918,15621083,6,698,136325.48,72549.27
2919,15649487,4,578,113150.44,176712.59
2920,15736760,9,538,,152855.96
2921,15714658,4,696,,73371.65
2922,15599081,8,507,102785.16,70323.68
2923,15705113,6,685,83264.28,9663.28
2924,15631159,4,705,72252.64,142514.66
2925,15792818,6,499,148051.52,118623.94
2926,15633531,9,717,138489.66,68400.14
2927,15744529,8,510,,115291.86
2928,15669656,6,632,111589.33,170382.99
2929,15581198,0,668,122104.79,112946.67
2930,15729054,4,744,96106.83,79812.77
2931,15573452,7,663,115930.87,19862.78
2932,15776733,7,638,124513.66,158610.89
2933,15724858,9,688,,191212.63
2934,15713144,8,588,,61931.21
2935,15690188,7,631,,58043.02
2936,15689425,8,687,100988.39,22247.27
2937,15671766,10,599,118577.24,31448.52
2938,15782806,6,718,,146875.86
2939,15764419,5,730,,116081.93
2940,15591915,2,533,,73669.94
2941,15772798,5,711,,93959.96
2942,15792008,9,555,,158918.03
2943,15715541,9,850,113311.11,198193.75
2944,15639277,9,678,,13160.03
2945,15798850,7,576,,4660.91
2946,15776348,4,835,124365.42,180197.74
2947,15727696,1,592,147249.29,63023.02
2948,15793813,7,774,103688.19,118971.74
2949,15694395,1,620,138740.24,154700.61
2950,15764195,4,519,111900.14,97577.17
2951,15744919,0,734,152760.24,48990.5
2952,15671655,7,763,143966.3,140262.96
2953,15654901,10,733,141556.96,130189.53
2954,15649136,6,650,,16301.91
2955,15775562,5,538,,126962.41
2956,15807481,1,577,,158750.53
2957,15642885,8,792,,199644.2
2958,15789109,10,686,,144272.71
2959,15814004,2,589,,98320.27
2960,15673619,9,530,162560.32,64129.03
2961,15595135,7,778,123229.46,181221.09
2962,15583681,7,616,76665.71,163809.08
2963,15605000,9,550,140278.99,171457.06
2964,15718071,3,655,,15801.02
2965,15679760,1,721,115764.32,102950.79
2966,15654574,5,499,131142.53,174918.46
2967,15577178,5,511,68375.27,193160.25
2968,15595324,5,579,117833.3,5831
2969,15756932,7,696,,82298.59
2970,15726358,7,681,,130686.59
2971,15595228,7,815,,52885.23
2972,15782530,2,681,111093.01,68985.99
2973,15592877,9,641,132657.55,35367.19
2974,15651983,9,591,128882.49,196241.94
2975,15746737,9,565,69129.59,170705.53
2976,15774179,6,487,,126477.41
2977,15667265,4,729,121404.64,159618.17
2978,15655123,9,505,131355.3,195395.33
2979,15595917,1,580,102097.33,168285.85
2980,15668385,1,642,154863.15,138052.51
2981,15709476,3,850,99945.93,71179.31
2982,15711218,2,616,121704.32,55556.3
2983,15798659,3,526,,31705.19
2984,15663939,8,523,138782.76,186118.93
2985,15694946,9,663,,195580.28
2986,15631912,8,840,136291.71,54113.38
2987,15768816,0,570,107856.57,127528.84
2988,15682268,1,676,108348.66,60231.74
2989,15684801,1,689,93871.95,156878.42
2990,15636428,1,703,,182784.11
2991,15809823,2,491,125860.2,129690.5
2992,15699284,8,584,172713.44,113860.81
2993,15786993,5,810,,184524.74
2994,15709441,8,745,,36124.98
2995,15710257,3,625,130786.92,121316.07
2996,15582492,2,535,112367.34,185630.76
2997,15575694,7,729,91091.06,71133.12
2998,15756820,7,655,106198.5,32020.42
2999,15766289,5,751,142669.93,162760.96
3000,15593014,1,525,112833.35,175178.56
3001,15584545,5,532,,177099.71
3002,15675949,4,696,,66406.37
3003,15672091,2,786,104336.43,59559.81
3004,15801658,6,580,104305.74,175750.21
3005,15706185,5,596,140187.1,174311.3
3006,15789863,4,683,,171716.81
3007,15720943,1,747,114959.12,189362.39
3008,15697997,5,602,164704.38,180716.1
3009,15665416,10,779,119096.55,116977.89
3010,15660200,1,551,,185105.44
3011,15619653,2,666,,35046.97
3012,15773447,8,526,,36251
3013,15739160,9,849,115465.28,103174.5
3014,15689237,4,471,,122642.09
3015,15679297,3,628,184926.61,122937.57
3016,15591433,8,674,85957.88,8757.39
3017,15642725,10,797,114084.6,125782.29
3018,15701962,2,590,166930.76,122487.73
3019,15811613,8,588,,20066.38
3020,15741049,7,577,,55473.15
3021,15724423,6,571,107193.82,38962.94
3022,15574305,3,680,116275.12,63795.8
3023,15678168,7,648,,163060.43
3024,15697020,2,618,91068.56,26578.69
3025,15610801,5,648,123049.21,5066.76
3026,15745232,6,759,,140497.67
3027,15722758,7,585,,146156.98
3028,15792102,3,774,137781.65,199316.19
3029,15675185,2,697,108128.96,103944.37
3030,15801247,10,605,105317.73,138021.36
3031,15725660,1,676,80569.73,68621.98
3032,15638963,4,678,174852.89,28149.06
3033,15800061,3,495,89158.94,135169.76
3034,15578006,10,787,,116537.96
3035,15668504,2,770,89800.14,105922.69
3036,15687491,9,817,101207.75,88211.12
3037,15610403,1,659,106086.42,26900.63
3038,15741094,1,693,,3494.02
3039,15807909,9,744,,113163.17
3040,15666141,8,829,101440.36,19324.5
3041,15617134,4,716,,189678.7
3042,15783029,7,671,106603.74,26387.71
3043,15622833,10,835,130420.2,106276.55
3044,15746422,1,636,,45015.38
3045,15750839,2,649,45022.23,173495.77
3046,15749130,1,621,74298.43,52581.96
3047,15779862,3,658,133003.03,146339.27
3048,15767871,7,784,,182609.97
3049,15679651,1,783,136689.66,197890.65
3050,15576219,4,615,,6225.63
3051,15699247,5,791,,123977.86
3052,15619087,1,762,102520.37,170195.4
3053,15605327,2,607,,114190.3
3054,15610140,5,601,,27022.57
3055,15791174,1,540,88382.01,59457
3056,15602373,4,812,115049.15,165038.41
3057,15762605,1,685,104796.54,154181.41
3058,15598840,1,680,123082.08,134960.98
3059,15744279,8,680,,65708.5
3060,15670619,8,631,,117374.22
3061,15599533,7,569,,77703.19
3062,15757837,3,584,88311.48,177651.38
3063,15697574,9,582,,60954.45
3064,15578738,7,609,71872.19,151924.9
3065,15762228,6,506,110046.93,26318.73
3066,15614827,8,503,104430.08,147557.71
3067,15789815,5,503,,125918.17
